status,card_present_flag,txn_description,balance,gender,age,merchant_state,extraction,amount,movement
authorized,1,SALES-POS,25883.64,F,34,SA,2018-09-27T21:17:56.000+0000,15.32,debit
authorized,1,POS,4007.17,F,24,VIC,2018-09-27T21:32:38.000+0000,5.61,debit
authorized,1,POS,8089.06,M,44,VIC,2018-09-27T21:47:21.000+0000,19.36,debit
posted,,PAYMENT,8209.33,F,25,,2018-09-27T22:00:00.000+0000,32,debit
posted,,PAYMENT,9755.03,M,35,,2018-09-27T22:00:00.000+0000,36,debit
posted,,PAYMENT,4830.09,F,26,,2018-09-27T22:00:00.000+0000,33,debit
authorized,0,SALES-POS,3985.31,M,24,VIC,2018-09-27T22:02:17.000+0000,55.35,debit
authorized,0,SALES-POS,7423.12,F,19,VIC,2018-09-27T22:18:41.000+0000,15.68,debit
authorized,0,SALES-POS,5868.99,F,27,WA,2018-09-27T22:35:04.000+0000,5.49,debit
authorized,1,SALES-POS,42314.81,M,28,NSW,2018-09-27T22:51:28.000+0000,12.19,debit
posted,,PAYMENT,7489.45,M,26,,2018-09-27T23:00:00.000+0000,84,debit
posted,,PAYMENT,14670.09,F,39,,2018-09-27T23:00:00.000+0000,52,debit
posted,,INTER BANK,64208.32,M,33,,2018-09-27T23:00:00.000+0000,59,debit
posted,,PAYMENT,13943.84,F,19,,2018-09-27T23:00:00.000+0000,88,debit
posted,,PAYMENT,7593.84,M,37,,2018-09-27T23:00:00.000+0000,135,debit
authorized,1,SALES-POS,3275.66,F,26,QLD,2018-09-27T23:05:38.000+0000,16.78,debit
authorized,1,SALES-POS,11459.49,M,28,TAS,2018-09-27T23:17:24.000+0000,11.8,debit
authorized,1,POS,3267.41,F,26,QLD,2018-09-27T23:29:10.000+0000,8.25,debit
authorized,1,POS,5222.01,F,25,WA,2018-09-27T23:40:56.000+0000,8.98,debit
authorized,1,POS,3890.21,M,24,VIC,2018-09-27T23:52:42.000+0000,95.1,debit
authorized,1,POS,8070.11,M,44,VIC,2018-09-28T00:16:31.000+0000,18.95,debit
authorized,1,SALES-POS,11208.72,F,19,WA,2018-09-28T00:59:59.000+0000,36.53,debit
authorized,0,SALES-POS,3878.97,M,24,VIC,2018-09-28T01:19:59.000+0000,11.24,debit
authorized,0,POS,8031.71,M,44,NSW,2018-09-28T01:39:59.000+0000,38.4,debit
authorized,1,POS,11449.37,M,28,VIC,2018-09-28T01:59:59.000+0000,10.12,debit
posted,,PAYMENT,14285.66,M,39,,2018-09-28T02:00:00.000+0000,82,debit
authorized,1,SALES-POS,25875.78,F,34,ACT,2018-09-28T02:27:46.000+0000,7.86,debit
authorized,1,SALES-POS,4970.3,M,20,VIC,2018-09-28T02:55:33.000+0000,14.78,debit
posted,,PAYMENT,8263.89,M,38,,2018-09-28T03:00:00.000+0000,59,debit
posted,,PAYMENT,17782.56,M,24,,2018-09-28T03:00:00.000+0000,43,debit
posted,,PAYMENT,15195.52,M,43,,2018-09-28T04:00:00.000+0000,23,debit
posted,,PAYMENT,11168.72,F,19,,2018-09-28T04:00:00.000+0000,40,debit
authorized,1,POS,3259.8,F,26,QLD,2018-09-28T04:08:44.000+0000,7.61,debit
authorized,1,POS,3254.91,F,26,QLD,2018-09-28T04:29:34.000+0000,4.89,debit
authorized,1,POS,6923.07,M,22,NSW,2018-09-28T04:50:24.000+0000,6.38,debit
posted,,PAYMENT,42249.81,M,28,,2018-09-28T05:00:00.000+0000,65,debit
posted,,INTER BANK,4019.72,F,21,,2018-09-28T05:00:00.000+0000,173,debit
posted,,INTER BANK,7445.84,M,37,,2018-09-28T06:00:00.000+0000,148,debit
posted,,PAYMENT,9982.73,M,25,,2018-09-28T06:00:00.000+0000,28,debit
posted,,PAYMENT,5564.74,F,21,,2018-09-28T06:00:00.000+0000,28,debit
posted,,PAYMENT,10988.14,F,19,,2018-09-28T06:00:00.000+0000,160,debit
authorized,1,SALES-POS,11148.14,F,19,NSW,2018-09-28T06:03:59.000+0000,20.58,debit
posted,,PAYMENT,15178.52,M,43,,2018-09-28T07:00:00.000+0000,17,debit
authorized,1,SALES-POS,4043.26,F,40,QLD,2018-09-28T07:05:42.000+0000,6.71,debit
authorized,1,SALES-POS,10971.65,F,19,WA,2018-09-28T07:41:25.000+0000,16.49,debit
posted,,PAYMENT,25681.82,F,34,,2018-09-28T08:00:00.000+0000,177,debit
posted,,PAYMENT,14243.73,M,35,,2018-09-28T08:00:00.000+0000,93,debit
authorized,1,SALES-POS,974.88,M,38,WA,2018-09-28T08:04:39.000+0000,5.43,debit
authorized,1,POS,11340.14,M,28,NSW,2018-09-28T08:14:22.000+0000,109.23,debit
authorized,1,POS,64171.17,M,33,VIC,2018-09-28T08:24:04.000+0000,37.15,debit
authorized,1,POS,10765.3,M,52,WA,2018-09-28T08:33:47.000+0000,27.04,debit
authorized,1,SALES-POS,3238.18,F,26,QLD,2018-09-28T08:43:29.000+0000,16.73,debit
authorized,0,SALES-POS,25858.82,F,34,WA,2018-09-28T08:53:12.000+0000,16.96,debit
posted,,PAYMENT,9048.85,M,22,,2018-09-28T09:00:00.000+0000,106,debit
authorized,1,POS,3227.19,F,26,QLD,2018-09-28T09:01:42.000+0000,10.99,debit
authorized,1,POS,958.68,M,38,NSW,2018-09-28T09:07:23.000+0000,16.2,debit
authorized,1,SALES-POS,3217.51,F,26,QLD,2018-09-28T09:13:04.000+0000,9.68,debit
authorized,1,SALES-POS,8154.07,F,25,QLD,2018-09-28T09:18:44.000+0000,55.26,debit
authorized,1,POS,5573.31,F,41,VIC,2018-09-28T09:24:25.000+0000,22.26,debit
authorized,1,POS,42232.9,M,28,NSW,2018-09-28T09:30:06.000+0000,16.91,debit
authorized,1,SALES-POS,3211.8,F,26,QLD,2018-09-28T09:35:47.000+0000,5.71,debit
authorized,1,SALES-POS,5181.88,F,25,NSW,2018-09-28T09:41:28.000+0000,40.13,debit
authorized,1,POS,15144.15,M,43,VIC,2018-09-28T09:47:09.000+0000,34.37,debit
authorized,1,POS,6235.88,F,20,NSW,2018-09-28T09:52:50.000+0000,13.45,debit
authorized,0,POS,3205.59,F,26,QLD,2018-09-28T09:58:31.000+0000,6.21,debit
posted,,PAYMENT,64121.17,M,33,,2018-09-28T10:00:00.000+0000,50,debit
authorized,1,SALES-POS,6877.02,M,22,QLD,2018-09-28T10:13:27.000+0000,46.05,debit
authorized,1,SALES-POS,10732.15,M,52,WA,2018-09-28T10:31:38.000+0000,33.15,debit
authorized,1,POS,3198.7,F,26,QLD,2018-09-28T10:49:49.000+0000,6.89,debit
posted,,INTER BANK,6553.88,F,21,,2018-09-28T11:00:00.000+0000,66,debit
posted,,PAYMENT,5540.31,F,41,,2018-09-28T11:00:00.000+0000,33,debit
posted,,INTER BANK,4617.83,F,43,,2018-09-28T11:00:00.000+0000,18,debit
posted,,PAY/SALARY,42501.36,M,38,,2018-09-28T11:00:00.000+0000,1880.95,credit
authorized,1,SALES-POS,10705.19,M,52,NT,2018-09-28T11:03:08.000+0000,26.96,debit
authorized,1,POS,3824.17,M,37,QLD,2018-09-28T11:10:17.000+0000,14.17,debit
authorized,1,SALES-POS,6077.76,M,25,NSW,2018-09-28T11:17:25.000+0000,14.65,debit
authorized,1,POS,3967.72,F,21,QLD,2018-09-28T11:24:34.000+0000,52,debit
authorized,1,POS,8085.66,F,25,QLD,2018-09-28T11:31:42.000+0000,68.41,debit
authorized,0,POS,6869.14,M,22,SA,2018-09-28T11:38:51.000+0000,7.88,debit
authorized,1,SALES-POS,3188.34,F,26,QLD,2018-09-28T11:45:59.000+0000,10.36,debit
authorized,1,SALES-POS,3816.59,M,37,QLD,2018-09-28T11:53:08.000+0000,7.58,debit
posted,,PAYMENT,25665.82,F,34,,2018-09-28T12:00:00.000+0000,16,debit
posted,,PAY/SALARY,7374.67,F,20,,2018-09-28T12:00:00.000+0000,1138.79,credit
posted,,PAYMENT,7475.73,M,69,,2018-09-28T12:00:00.000+0000,167,debit
posted,,PAY/SALARY,4734.04,M,37,,2018-09-28T12:00:00.000+0000,917.45,credit
authorized,1,SALES-POS,6951.04,M,20,NSW,2018-09-28T12:00:37.000+0000,14.25,debit
authorized,1,POS,3178.65,F,26,QLD,2018-09-28T12:16:14.000+0000,9.69,debit
authorized,1,POS,3173.08,F,26,QLD,2018-09-28T12:31:52.000+0000,5.57,debit
authorized,1,SALES-POS,15098.21,M,40,NSW,2018-09-28T12:47:29.000+0000,13.62,debit
posted,,PAY/SALARY,8577.56,F,21,,2018-09-28T13:00:00.000+0000,2023.68,credit
posted,,PAY/SALARY,14490.97,M,52,,2018-09-28T13:00:00.000+0000,3785.78,credit
posted,,PAY/SALARY,3583.69,F,64,,2018-09-28T13:00:00.000+0000,576,credit
posted,,PAY/SALARY,6407.21,F,25,,2018-09-28T13:00:00.000+0000,1225.33,credit
posted,,PAY/SALARY,14874.05,F,40,,2018-09-28T13:00:00.000+0000,1946.57,credit
posted,,PAYMENT,7248.84,M,37,,2018-09-28T13:00:00.000+0000,197,debit
posted,,PAYMENT,3938.72,F,21,,2018-09-28T13:00:00.000+0000,29,debit
authorized,1,POS,3164.3,F,26,QLD,2018-09-28T13:03:30.000+0000,8.78,debit
authorized,1,POS,5483.12,F,27,WA,2018-09-28T13:21:03.000+0000,385.87,debit
authorized,1,POS,4672.22,M,37,NSW,2018-09-28T13:38:35.000+0000,61.82,debit
authorized,1,POS,7702.68,F,34,NT,2018-09-28T13:56:08.000+0000,81.38,debit
posted,,PAYMENT,20911.75,F,46,,2018-09-28T14:00:00.000+0000,22,debit
posted,,PAYMENT,69844.78,M,40,,2018-09-28T14:00:00.000+0000,40,debit
posted,,PAY/SALARY,28733.62,F,50,,2018-09-28T14:00:00.000+0000,1436.98,credit
authorized,1,SALES-POS,5461.23,F,27,WA,2018-09-28T14:06:05.000+0000,21.89,debit
authorized,1,POS,7367.53,F,20,WA,2018-09-28T14:13:54.000+0000,7.14,debit
authorized,1,SALES-POS,4923.39,M,20,VIC,2018-09-28T14:21:43.000+0000,46.91,debit
authorized,1,POS,7469.71,M,26,WA,2018-09-28T14:29:31.000+0000,19.74,debit
authorized,1,SALES-POS,7354.65,F,20,WA,2018-09-28T14:37:20.000+0000,12.88,debit
authorized,1,POS,3734.58,F,18,NSW,2018-09-28T14:45:09.000+0000,26.73,debit
authorized,1,POS,17825.5,M,23,NSW,2018-09-28T14:52:58.000+0000,27.58,debit
posted,,PAY/SALARY,8287.07,F,27,,2018-09-28T15:00:00.000+0000,2840.15,credit
authorized,1,SALES-POS,64106.17,M,33,VIC,2018-09-28T15:00:59.000+0000,15,debit
authorized,1,POS,6063.72,M,25,QLD,2018-09-28T15:10:53.000+0000,14.04,debit
authorized,1,POS,16270.81,M,38,VIC,2018-09-28T15:20:47.000+0000,13.34,debit
authorized,1,SALES-POS,20551.3,F,38,VIC,2018-09-28T15:30:41.000+0000,700.44,debit
authorized,1,SALES-POS,5446.92,F,27,WA,2018-09-28T15:40:35.000+0000,14.31,debit
authorized,1,SALES-POS,10955.99,F,19,NSW,2018-09-28T15:50:29.000+0000,15.66,debit
posted,,PAY/SALARY,10368.02,F,25,,2018-09-28T16:00:00.000+0000,2282.36,credit
posted,,PAYMENT,15057.21,M,40,,2018-09-28T16:00:00.000+0000,41,debit
posted,,PAY/SALARY,37560.21,M,21,,2018-09-28T16:00:00.000+0000,1560.2,credit
posted,,PAYMENT,42189.9,M,28,,2018-09-28T16:00:00.000+0000,43,debit
posted,,PAYMENT,6784.92,F,24,,2018-09-28T16:00:00.000+0000,27,debit
authorized,0,POS,940.37,M,38,NSW,2018-09-28T16:00:39.000+0000,18.31,debit
authorized,1,SALES-POS,50833.05,M,22,VIC,2018-09-28T16:17:02.000+0000,10.09,debit
authorized,0,POS,3151.85,F,26,QLD,2018-09-28T16:33:26.000+0000,12.45,debit
authorized,0,POS,25652.72,F,34,WA,2018-09-28T16:49:50.000+0000,13.1,debit
posted,,PAYMENT,5071.68,F,53,,2018-09-28T17:00:00.000+0000,128,debit
posted,,PAYMENT,14397.97,M,52,,2018-09-28T17:00:00.000+0000,93,debit
posted,,PAY/SALARY,9875.28,M,22,,2018-09-28T17:00:00.000+0000,3328.77,credit
posted,,PAY/SALARY,16788.49,M,35,,2018-09-28T17:00:00.000+0000,2544.76,credit
posted,,PAY/SALARY,9098.13,M,21,,2018-09-28T17:00:00.000+0000,2572.91,credit
authorized,1,SALES-POS,6384.41,F,25,QLD,2018-09-28T17:03:31.000+0000,22.8,debit
authorized,1,SALES-POS,3142.52,F,26,QLD,2018-09-28T17:12:46.000+0000,9.33,debit
authorized,1,POS,6057.22,M,25,VIC,2018-09-28T17:22:02.000+0000,6.5,debit
authorized,1,SALES-POS,25623.41,F,34,WA,2018-09-28T17:31:17.000+0000,29.31,debit
authorized,1,POS,10903.07,F,19,NSW,2018-09-28T17:40:33.000+0000,52.92,debit
authorized,0,POS,8229.39,F,27,QLD,2018-09-28T17:49:48.000+0000,57.68,debit
authorized,1,SALES-POS,6381.01,F,25,WA,2018-09-28T17:59:04.000+0000,3.4,debit
posted,,INTER BANK,8544.56,F,21,,2018-09-28T18:00:00.000+0000,33,debit
posted,,PAYMENT,3825.97,M,24,,2018-09-28T18:00:00.000+0000,53,debit
posted,,PAYMENT,20485.3,F,38,,2018-09-28T18:00:00.000+0000,66,debit
authorized,0,SALES-POS,4913.86,M,20,VIC,2018-09-28T18:19:08.000+0000,9.53,debit
authorized,1,POS,4902.4,M,20,VIC,2018-09-28T18:40:25.000+0000,11.46,debit
posted,,PAYMENT,25545.89,F,34,,2018-09-28T19:00:00.000+0000,63,debit
posted,,INTER BANK,7299.65,F,20,,2018-09-28T19:00:00.000+0000,55,debit
posted,,PAYMENT,13173.69,M,19,,2018-09-28T19:00:00.000+0000,40,debit
posted,,PAYMENT,3227.79,F,35,,2018-09-28T19:00:00.000+0000,45,debit
authorized,1,POS,7690.16,F,34,NT,2018-09-28T19:00:44.000+0000,12.52,debit
authorized,1,POS,11276.11,M,28,QLD,2018-09-28T19:09:59.000+0000,64.03,debit
authorized,0,POS,3123.98,F,26,QLD,2018-09-28T19:19:15.000+0000,18.54,debit
authorized,1,SALES-POS,25608.89,F,34,SA,2018-09-28T19:28:31.000+0000,14.52,debit
authorized,1,POS,3115.85,F,26,QLD,2018-09-28T19:37:46.000+0000,8.13,debit
authorized,1,SALES-POS,4665.43,M,37,QLD,2018-09-28T19:47:02.000+0000,6.79,debit
authorized,1,SALES-POS,3105.4,F,26,QLD,2018-09-28T19:56:17.000+0000,10.45,debit
posted,,INTER BANK,4801.65,F,18,,2018-09-28T20:00:00.000+0000,154,debit
posted,,PAYMENT,9622.03,M,35,,2018-09-28T20:00:00.000+0000,133,debit
posted,,PAYMENT,14782.05,F,40,,2018-09-28T20:00:00.000+0000,92,debit
posted,,PAYMENT,13195.31,M,18,,2018-09-28T20:00:00.000+0000,27,debit
authorized,1,SALES-POS,7463.17,M,69,VIC,2018-09-28T20:13:57.000+0000,12.56,debit
authorized,1,SALES-POS,14960.13,M,40,VIC,2018-09-28T20:37:12.000+0000,97.08,debit
posted,,PAYMENT,7230.65,F,20,,2018-09-28T21:00:00.000+0000,69,debit
posted,,PAYMENT,55816.48,M,78,,2018-09-28T21:00:00.000+0000,38,debit
posted,,PAYMENT,9405.36,M,31,,2018-09-28T21:00:00.000+0000,29,debit
posted,,PAYMENT,13123.69,M,19,,2018-09-28T21:00:00.000+0000,50,debit
posted,,PAYMENT,13790.84,F,19,,2018-09-28T21:00:00.000+0000,153,debit
posted,,PAYMENT,7817.24,M,27,,2018-09-28T21:00:00.000+0000,71,debit
posted,,PAYMENT,4530.01,M,30,,2018-09-28T21:00:00.000+0000,23,debit
authorized,1,POS,14632.57,F,39,NSW,2018-09-28T21:00:09.000+0000,37.52,debit
authorized,1,SALES-POS,8215.57,F,27,WA,2018-09-28T21:07:40.000+0000,13.82,debit
authorized,1,POS,4638.19,M,37,QLD,2018-09-28T21:15:11.000+0000,27.24,debit
authorized,1,SALES-POS,42150.89,M,28,NSW,2018-09-28T21:22:42.000+0000,39.01,debit
authorized,1,SALES-POS,9086.68,M,21,VIC,2018-09-28T21:30:13.000+0000,11.45,debit
authorized,1,SALES-POS,8206.13,F,27,WA,2018-09-28T21:37:44.000+0000,9.44,debit
authorized,1,POS,6898.4,M,20,NSW,2018-09-28T21:45:15.000+0000,52.64,debit
authorized,1,SALES-POS,20462.66,F,38,VIC,2018-09-28T21:52:46.000+0000,22.64,debit
authorized,1,SALES-POS,914.25,M,38,NSW,2018-09-28T22:00:18.000+0000,26.12,debit
authorized,1,SALES-POS,8181.22,F,27,WA,2018-09-28T22:07:56.000+0000,24.91,debit
authorized,1,SALES-POS,28705.21,F,50,VIC,2018-09-28T22:15:34.000+0000,28.41,debit
authorized,1,POS,42102.77,M,28,NSW,2018-09-28T22:23:12.000+0000,48.12,debit
authorized,1,POS,5935.89,F,35,NSW,2018-09-28T22:30:50.000+0000,38.61,debit
authorized,1,POS,3099.81,F,26,QLD,2018-09-28T22:38:28.000+0000,5.59,debit
authorized,1,SALES-POS,11221.38,M,28,TAS,2018-09-28T22:46:06.000+0000,54.73,debit
authorized,1,POS,3093.52,F,26,QLD,2018-09-28T22:53:44.000+0000,6.29,debit
posted,,PAYMENT,3784.97,M,24,,2018-09-28T23:00:00.000+0000,41,debit
posted,,PAYMENT,199174.95,F,40,,2018-09-28T23:00:00.000+0000,181,debit
posted,,PAYMENT,199013.95,F,40,,2018-09-28T23:00:00.000+0000,161,debit
authorized,1,SALES-POS,9296.08,F,20,WA,2018-09-28T23:01:21.000+0000,37.44,debit
authorized,1,POS,42093.47,M,28,NSW,2018-09-28T23:08:52.000+0000,9.3,debit
authorized,1,SALES-POS,20452.05,F,38,VIC,2018-09-28T23:16:23.000+0000,10.61,debit
authorized,1,SALES-POS,9070.44,M,21,VIC,2018-09-28T23:23:54.000+0000,16.24,debit
authorized,1,POS,3898.2,F,30,NSW,2018-09-28T23:31:25.000+0000,244.14,debit
authorized,1,SALES-POS,6890.46,M,20,NSW,2018-09-28T23:38:56.000+0000,7.94,debit
authorized,0,SALES-POS,9059.13,M,21,VIC,2018-09-28T23:46:27.000+0000,11.31,debit
authorized,1,POS,9268.88,F,20,NSW,2018-09-28T23:53:59.000+0000,27.2,debit
authorized,1,SALES-POS,3929.56,F,21,NT,2018-09-29T00:12:29.000+0000,9.16,debit
authorized,1,SALES-POS,69644.77,M,40,NSW,2018-09-29T01:04:12.000+0000,200.01,debit
authorized,0,SALES-POS,8633.81,M,21,VIC,2018-09-29T01:21:45.000+0000,425.32,debit
authorized,0,POS,20439.43,F,38,VIC,2018-09-29T01:39:17.000+0000,12.62,debit
authorized,1,SALES-POS,8622.83,M,21,VIC,2018-09-29T01:56:50.000+0000,10.98,debit
posted,,PAYMENT,6355.01,F,25,,2018-09-29T02:00:00.000+0000,26,debit
authorized,0,POS,3729.63,F,18,WA,2018-09-29T02:21:34.000+0000,4.95,debit
authorized,0,SALES-POS,42083.78,M,28,NSW,2018-09-29T02:47:53.000+0000,9.69,debit
authorized,1,POS,7035.43,F,20,WA,2018-09-29T03:20:46.000+0000,195.22,debit
authorized,0,SALES-POS,69602.01,M,40,WA,2018-09-29T03:59:13.000+0000,42.76,debit
posted,,PAYMENT,37532.21,M,21,,2018-09-29T04:00:00.000+0000,28,debit
authorized,1,POS,3076.02,F,26,QLD,2018-09-29T04:21:46.000+0000,17.5,debit
authorized,0,POS,8979.48,M,21,WA,2018-09-29T04:43:59.000+0000,11.54,debit
posted,,PAYMENT,9379.36,M,31,,2018-09-29T05:00:00.000+0000,26,debit
posted,,PAYMENT,20394.43,F,38,,2018-09-29T05:00:00.000+0000,45,debit
posted,,PAYMENT,12562.92,F,23,,2018-09-29T05:00:00.000+0000,43,debit
posted,,PAYMENT,38917.38,M,42,,2018-09-29T05:00:00.000+0000,37,debit
authorized,1,SALES-POS,63985.79,M,33,VIC,2018-09-29T05:34:59.000+0000,120.38,debit
authorized,0,POS,20877.1,F,46,NSW,2018-09-29T06:57:08.000+0000,34.65,debit
authorized,1,SALES-POS,4526.24,M,30,QLD,2018-09-29T07:31:59.000+0000,3.77,debit
authorized,1,SALES-POS,4519.87,M,30,QLD,2018-09-29T08:02:45.000+0000,6.37,debit
authorized,0,POS,7656.99,F,34,NT,2018-09-29T08:19:59.000+0000,33.17,debit
authorized,1,POS,8956.59,M,21,NSW,2018-09-29T08:37:14.000+0000,22.89,debit
authorized,1,SALES-POS,9262.2,M,31,WA,2018-09-29T08:54:28.000+0000,117.16,debit
authorized,0,POS,7542.37,F,34,NSW,2018-09-29T09:05:37.000+0000,114.62,debit
authorized,1,SALES-POS,3063.14,F,26,NSW,2018-09-29T09:13:53.000+0000,12.88,debit
authorized,1,POS,3853.63,F,30,NSW,2018-09-29T09:22:08.000+0000,44.57,debit
authorized,1,SALES-POS,5556.99,F,21,WA,2018-09-29T09:30:24.000+0000,7.75,debit
authorized,0,SALES-POS,3999.65,F,40,QLD,2018-09-29T09:38:40.000+0000,43.61,debit
authorized,1,SALES-POS,3988.6,F,40,QLD,2018-09-29T09:46:56.000+0000,11.05,debit
authorized,1,SALES-POS,3788.01,F,30,NSW,2018-09-29T09:55:12.000+0000,65.62,debit
posted,,PAYMENT,3684.63,F,18,,2018-09-29T10:00:00.000+0000,45,debit
authorized,1,SALES-POS,5530.01,F,21,NSW,2018-09-29T10:04:22.000+0000,26.98,debit
authorized,1,SALES-POS,7448.1,M,69,VIC,2018-09-29T10:14:47.000+0000,15.07,debit
authorized,1,POS,6036.08,M,25,QLD,2018-09-29T10:25:12.000+0000,21.14,debit
authorized,1,SALES-POS,3899.92,F,21,NT,2018-09-29T10:35:37.000+0000,29.64,debit
authorized,1,SALES-POS,885.47,M,38,NSW,2018-09-29T10:46:02.000+0000,28.78,debit
authorized,1,POS,3045.87,F,26,QLD,2018-09-29T10:56:27.000+0000,17.27,debit
posted,,PAYMENT,9245.2,M,31,,2018-09-29T11:00:00.000+0000,17,debit
authorized,1,POS,17822.56,M,23,NSW,2018-09-29T11:04:12.000+0000,2.94,debit
authorized,1,SALES-POS,6020.97,M,25,QLD,2018-09-29T11:10:34.000+0000,15.11,debit
authorized,1,POS,20382.84,F,38,VIC,2018-09-29T11:16:56.000+0000,11.59,debit
authorized,1,SALES-POS,3033.19,F,26,QLD,2018-09-29T11:23:18.000+0000,12.68,debit
authorized,1,SALES-POS,5527.15,F,41,VIC,2018-09-29T11:29:40.000+0000,13.16,debit
authorized,1,SALES-POS,5917.97,F,35,NSW,2018-09-29T11:36:03.000+0000,17.92,debit
authorized,0,POS,3971.61,F,40,QLD,2018-09-29T11:42:25.000+0000,16.99,debit
authorized,1,POS,4502.55,M,30,NSW,2018-09-29T11:48:47.000+0000,17.32,debit
authorized,0,SALES-POS,3017.29,F,26,QLD,2018-09-29T11:55:09.000+0000,15.9,debit
posted,,PAYMENT,17738.98,M,42,,2018-09-29T12:00:00.000+0000,45,debit
authorized,0,SALES-POS,2993.58,F,26,QLD,2018-09-29T12:03:56.000+0000,23.71,debit
authorized,1,SALES-POS,8168.33,F,27,WA,2018-09-29T12:20:19.000+0000,12.89,debit
authorized,0,SALES-POS,7018.04,F,20,WA,2018-09-29T12:36:43.000+0000,17.39,debit
authorized,1,SALES-POS,14382.74,M,52,NSW,2018-09-29T12:53:06.000+0000,15.23,debit
posted,,INTER BANK,9578.03,M,35,,2018-09-29T13:00:00.000+0000,44,debit
authorized,0,POS,6004.38,M,25,VIC,2018-09-29T13:09:30.000+0000,16.59,debit
authorized,1,SALES-POS,7786.83,M,27,VIC,2018-09-29T13:25:54.000+0000,30.41,debit
authorized,1,POS,10873.25,F,19,NSW,2018-09-29T13:42:17.000+0000,29.82,debit
authorized,1,SALES-POS,4632.05,M,37,QLD,2018-09-29T13:58:41.000+0000,6.14,debit
posted,,INTER BANK,13150.31,M,18,,2018-09-29T14:00:00.000+0000,45,debit
authorized,0,SALES-POS,12555.49,M,35,NSW,2018-09-29T14:06:39.000+0000,4233,debit
authorized,1,SALES-POS,5997.03,M,25,TAS,2018-09-29T14:13:54.000+0000,7.35,debit
authorized,0,SALES-POS,4056.84,M,31,NSW,2018-09-29T14:21:09.000+0000,16.25,debit
authorized,1,POS,20351.66,F,38,VIC,2018-09-29T14:28:24.000+0000,31.18,debit
authorized,1,SALES-POS,4493.87,M,30,QLD,2018-09-29T14:35:39.000+0000,8.68,debit
authorized,1,SALES-POS,3922.72,F,40,QLD,2018-09-29T14:42:53.000+0000,48.89,debit
authorized,1,SALES-POS,879.06,M,38,NSW,2018-09-29T14:50:08.000+0000,6.41,debit
authorized,0,POS,4483.53,M,30,QLD,2018-09-29T14:57:23.000+0000,10.34,debit
authorized,1,SALES-POS,198986.38,F,40,VIC,2018-09-29T15:07:21.000+0000,27.57,debit
authorized,1,POS,20329.86,F,38,VIC,2018-09-29T15:18:51.000+0000,21.8,debit
authorized,1,POS,7228.58,F,30,VIC,2018-09-29T15:30:20.000+0000,31.7,debit
authorized,1,POS,7447.57,F,34,VIC,2018-09-29T15:41:50.000+0000,94.8,debit
authorized,0,POS,8601.13,M,21,VIC,2018-09-29T15:53:19.000+0000,21.7,debit
posted,,PAYMENT,7431.1,M,69,,2018-09-29T16:00:00.000+0000,17,debit
posted,,PHONE BANK,13129.31,M,18,,2018-09-29T16:00:00.000+0000,21,debit
authorized,1,SALES-POS,9036.58,M,22,VIC,2018-09-29T16:06:59.000+0000,12.27,debit
authorized,0,POS,3662.78,F,18,WA,2018-09-29T16:23:39.000+0000,21.85,debit
authorized,1,POS,14591.37,F,39,NSW,2018-09-29T16:40:19.000+0000,41.2,debit
authorized,1,POS,20385.96,F,46,NSW,2018-09-29T16:56:59.000+0000,491.14,debit
posted,,PAYMENT,11172.38,M,28,,2018-09-29T17:00:00.000+0000,49,debit
authorized,1,SALES-POS,2979.21,F,26,QLD,2018-09-29T17:07:31.000+0000,14.37,debit
authorized,1,SALES-POS,2966.53,F,26,QLD,2018-09-29T17:16:41.000+0000,12.68,debit
authorized,1,POS,17675.41,M,24,NSW,2018-09-29T17:25:52.000+0000,107.15,debit
authorized,1,POS,3880.89,F,21,NT,2018-09-29T17:35:02.000+0000,19.03,debit
authorized,1,SALES-POS,2941.76,F,26,QLD,2018-09-29T17:44:13.000+0000,24.77,debit
authorized,1,SALES-POS,63939.41,M,33,VIC,2018-09-29T17:53:23.000+0000,46.38,debit
posted,,PAYMENT,7430.57,F,34,,2018-09-29T18:00:00.000+0000,17,debit
authorized,1,POS,198981.32,F,40,NSW,2018-09-29T18:06:13.000+0000,5.06,debit
authorized,1,POS,7210.52,F,30,VIC,2018-09-29T18:28:26.000+0000,18.06,debit
authorized,0,SALES-POS,862.46,M,38,NSW,2018-09-29T18:50:39.000+0000,16.6,debit
authorized,1,POS,2931.43,F,26,NSW,2018-09-29T19:05:55.000+0000,10.33,debit
authorized,1,SALES-POS,3874.56,F,40,QLD,2018-09-29T19:16:07.000+0000,48.16,debit
authorized,1,POS,198970.55,F,40,NSW,2018-09-29T19:26:19.000+0000,10.77,debit
authorized,1,POS,850.73,M,38,NSW,2018-09-29T19:36:31.000+0000,11.73,debit
authorized,1,SALES-POS,7193.52,F,30,SA,2018-09-29T19:46:44.000+0000,17,debit
authorized,1,SALES-POS,7450.77,M,26,WA,2018-09-29T19:56:56.000+0000,18.94,debit
posted,,INTER BANK,3979.17,F,24,,2018-09-29T20:00:00.000+0000,28,debit
authorized,0,POS,5516.06,F,21,NSW,2018-09-29T20:17:29.000+0000,13.95,debit
authorized,1,SALES-POS,37504.68,M,21,QLD,2018-09-29T20:42:29.000+0000,27.53,debit
posted,,PAYMENT,20357.96,F,46,,2018-09-29T21:00:00.000+0000,28,debit
